Version, Version Name, Name, LOCs, Churn, Age, Number of Authors
2,refs/tags/syncope-0.1.5,client/src/main/java/org/syncope/client/to/ResourceTO.java,58,0,1,1
2,refs/tags/syncope-0.1.5,client/src/main/java/org/syncope/client/to/ResourceTOs.java,47,0,1,1
2,refs/tags/syncope-0.1.5,client/src/main/java/org/syncope/client/to/RoleTO.java,46,0,1,1
2,refs/tags/syncope-0.1.5,client/src/main/java/org/syncope/client/to/RoleTOs.java,35,0,1,1
2,refs/tags/syncope-0.1.5,client/src/main/java/org/syncope/client/to/SchemaMappingTO.java,94,0,1,1
2,refs/tags/syncope-0.1.5,client/src/main/java/org/syncope/client/to/SchemaMappingTOs.java,47,0,1,1
2,refs/tags/syncope-0.1.5,client/src/main/java/org/syncope/client/to/SchemaTO.java,107,7,1,1
2,refs/tags/syncope-0.1.5,client/src/main/java/org/syncope/client/to/SchemaTOs.java,35,0,1,1
2,refs/tags/syncope-0.1.5,client/src/main/java/org/syncope/client/to/UserTO.java,65,0,1,1
2,refs/tags/syncope-0.1.5,client/src/main/java/org/syncope/client/to/UserTOs.java,41,0,1,1
2,refs/tags/syncope-0.1.5,client/src/main/java/org/syncope/client/to/WorkflowActionsTO.java,36,0,1,1
2,refs/tags/syncope-0.1.5,client/src/main/java/org/syncope/client/validation/SyncopeClientCompositeErrorException.java,77,0,1,1
2,refs/tags/syncope-0.1.5,client/src/main/java/org/syncope/client/validation/SyncopeClientErrorHandler.java,83,0,1,1
2,refs/tags/syncope-0.1.5,client/src/main/java/org/syncope/client/validation/SyncopeClientException.java,52,0,1,1
2,refs/tags/syncope-0.1.5,client/src/main/java/org/syncope/types/SchemaType.java,49,0,1,1
2,refs/tags/syncope-0.1.5,client/src/main/java/org/syncope/types/SchemaValueType.java,53,0,1,1
2,refs/tags/syncope-0.1.5,client/src/main/java/org/syncope/types/SyncopeClientExceptionType.java,87,0,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/SyncopeApplication.java,78,11,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/SyncopeSession.java,47,0,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/SyncopeUser.java,66,0,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/pages/Authentication.java,75,0,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/pages/BasePage.java,54,0,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/pages/Configuration.java,24,0,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/pages/Connectors.java,165,24,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/pages/ConnectorsModalPage.java,246,60,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/pages/CustomizableBasePage.java,33,0,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/pages/DerivedSchemaModalPage.java,101,0,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/pages/DisplayAttributesModalPage.java,113,0,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/pages/HomePage.java,26,0,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/pages/Login.java,116,0,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/pages/Logout.java,30,0,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/pages/MembershipModalPage.java,251,0,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/pages/Report.java,24,0,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/pages/ResourceModalPage.java,376,2,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/pages/Resources.java,146,0,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/pages/RoleModalPage.java,446,39,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/pages/Roles.java,108,0,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/pages/Schema.java,504,0,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/pages/SchemaModalPage.java,135,3,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/pages/SyncopeModalPage.java,21,0,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/pages/UserModalPage.java,695,5,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/pages/Users.java,289,5,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/pages/WelcomePage.java,35,0,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/rest/ConfigurationsRestClient.java,44,0,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/rest/ConnectorsRestClient.java,113,1,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/rest/ResourcesRestClient.java,103,0,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/rest/RestClient.java,36,0,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/rest/RolesRestClient.java,109,0,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/rest/SchemaRestClient.java,543,14,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/rest/UsersRestClient.java,146,0,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/wicket/markup/html/form/AjaxCheckBoxPanel.java,50,14,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/wicket/markup/html/form/AjaxTextFieldPanel.java,57,20,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/wicket/markup/html/form/DateFieldPanel.java,72,24,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/wicket/markup/html/form/UpdatingCheckBox.java,31,0,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/wicket/markup/html/form/UpdatingDropDownChoice.java,36,0,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/wicket/markup/html/form/UpdatingTextField.java,47,0,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/wicket/markup/html/tree/NodeEditablePanel.java,97,0,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/wicket/markup/html/tree/PropertyEditableColumn.java,75,0,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/wicket/markup/html/tree/SyncopeRoleTree.java,148,0,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/wicket/markup/html/tree/SyncopeTreeNode.java,50,0,1,1
2,refs/tags/syncope-0.1.5,console/src/main/java/org/syncope/console/wicket/markup/html/tree/TreeModelBean.java,49,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/ConnectorInstanceLoader.java,178,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/DefaultContentLoader.java,135,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/beans/AbstractAttributable.java,104,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/beans/AbstractAttribute.java,62,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/beans/AbstractAttributeValue.java,118,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/beans/AbstractBaseBean.java,90,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/beans/AbstractDerivedAttribute.java,77,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/beans/AbstractDerivedSchema.java,49,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/beans/AbstractSchema.java,188,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/beans/ConnectorInstance.java,151,6,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/beans/Entitlement.java,65,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/beans/OSWorkflowProperty.java,104,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/beans/SchemaMapping.java,122,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/beans/SyncopeConfiguration.java,35,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/beans/TargetResource.java,143,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/beans/membership/Membership.java,123,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/beans/membership/MembershipAttribute.java,75,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/beans/membership/MembershipAttributeValue.java,32,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/beans/membership/MembershipDerivedAttribute.java,45,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/beans/membership/MembershipDerivedSchema.java,108,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/beans/membership/MembershipSchema.java,69,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/beans/role/RoleAttribute.java,75,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/beans/role/RoleAttributeValue.java,32,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/beans/role/RoleDerivedAttribute.java,45,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/beans/role/RoleDerivedSchema.java,108,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/beans/role/RoleSchema.java,69,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/beans/role/SyncopeRole.java,163,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/beans/user/SyncopeUser.java,228,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/beans/user/UserAttribute.java,75,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/beans/user/UserAttributeValue.java,32,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/beans/user/UserDerivedAttribute.java,45,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/beans/user/UserDerivedSchema.java,108,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/beans/user/UserSchema.java,69,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/dao/AttributeDAO.java,24,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/dao/AttributeValueDAO.java,26,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/dao/ConnectorInstanceDAO.java,23,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/dao/DAO.java,20,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/dao/DerivedAttributeDAO.java,24,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/dao/DerivedSchemaDAO.java,24,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/dao/EntitlementDAO.java,23,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/dao/MembershipDAO.java,26,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/dao/MissingConfKeyException.java,24,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/dao/OSWorkflowPropertyDAO.java,26,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/dao/ResourceDAO.java,28,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/dao/SchemaDAO.java,31,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/dao/SyncopeConfigurationDAO.java,23,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/dao/SyncopeRoleDAO.java,29,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/dao/SyncopeUserDAO.java,28,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/dao/impl/AbstractDAOImpl.java,44,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/dao/impl/AttributeDAOImpl.java,58,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/dao/impl/AttributeValueDAOImpl.java,79,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/dao/impl/ConnectorInstanceDAOImpl.java,58,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/dao/impl/DerivedAttributeDAOImpl.java,64,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/dao/impl/DerivedSchemaDAOImpl.java,70,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/dao/impl/EntitlementDAOImpl.java,57,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/dao/impl/MembershipDAOImpl.java,73,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/dao/impl/OSWorkflowPropertyDAOImpl.java,86,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/dao/impl/QueryUtils.java,138,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/dao/impl/ResourceDAOImpl.java,109,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/dao/impl/SchemaDAOImpl.java,117,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/dao/impl/SyncopeConfigurationDAOImpl.java,55,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/dao/impl/SyncopeRoleDAOImpl.java,162,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/dao/impl/SyncopeUserDAOImpl.java,108,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/propagation/ConnectorFacadeProxy.java,195,1,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/propagation/PropagationException.java,26,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/propagation/PropagationManager.java,410,1,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/propagation/ResourceOperations.java,133,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/security/AsymmetricCipher.java,61,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/util/ApplicationContextManager.java,26,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/util/ApplicationContextProvider.java,27,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/validation/AbstractAttributeValidator.java,79,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/validation/AlwaysTrueValidator.java,30,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/validation/AttributeValidator.java,21,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/validation/BasicAttributeValidator.java,26,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/validation/EmailAddressValidator.java,36,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/validation/MultiUniqueValueException.java,22,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/validation/ParseException.java,20,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/validation/ValidationException.java,26,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/persistence/validation/ValidationFailedException.java,21,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/rest/controller/AbstractController.java,38,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/rest/controller/ConfigurationController.java,121,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/rest/controller/ConnectorInstanceController.java,192,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/rest/controller/DerivedSchemaController.java,119,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/rest/controller/ResourceController.java,233,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/rest/controller/RoleController.java,142,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/rest/controller/SchemaController.java,115,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/rest/controller/UserController.java,399,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/rest/data/AbstractAttributableDataBinder.java,509,7,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/rest/data/AttributableUtil.java,188,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/rest/data/ConfigurationDataBinder.java,35,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/rest/data/ConnectorInstanceDataBinder.java,153,5,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/rest/data/DerivedSchemaDataBinder.java,88,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/rest/data/InvalidSearchConditionException.java,17,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/rest/data/ResourceDataBinder.java,202,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/rest/data/RoleDataBinder.java,125,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/rest/data/SchemaDataBinder.java,123,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/rest/data/UserDataBinder.java,224,1,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/rest/jackson/UnwrappedObjectMapper.java,83,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/workflow/AbstractStoreAttributeValue.java,76,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/workflow/BaseSendEmail.java,84,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/workflow/Constants.java,30,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/workflow/EmptyUser.java,70,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/workflow/GenerateToken.java,49,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/workflow/IsNotValidToken.java,27,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/workflow/IsValidToken.java,36,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/workflow/JPAPropertySet.java,174,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/workflow/OSWorkflowComponent.java,32,0,1,1
2,refs/tags/syncope-0.1.5,core/src/main/java/org/syncope/core/workflow/PropertySetDelegateImpl.java,37,0,1,1
